
57 | Piaget, Jean | El lenguaje y el pensamiento en el niño | Buenos Aires | Guadalupe | 1983 | DESARROLLO DEL LENGUAJE ';; 'DESARROLLO COGNOSCITIVO ';; 'TECNICAS DIDACTICAS ';; 'PSICOLOGIA EVOLUTIVA ';; 'COMUNICACION VERBAL | 950-500-070-7
###
 | Gandolfo, Elvio | Omnibus | Buenos Aires | Interzona Editora | 2013 | LITERATURA ';; 'LITERATURA ARGENTINA ';; 'LITERATURA JUVENIL ';; 'NOVELA ';; 'NARRATIVA | 978-987-1920-01-3
###
 | Wilde, Oscar | El fantasma de Canterville | Buenos Aires | Salim | 2015 | NOVELA ';; 'NOVELAS DE TERROR ';; 'LITERATURA JUVENIL ';; 'LITERATURA INGLESA ';; 'NARRATIVA | 978-987-1784-10-3
###
 | Cervantes Saavedra, Miguel de | Aventuras de Don Quijote | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2014 | NOVELAS ';; 'NOVELAS DE AVENTURAS ';; 'NOVELAS DE CABALLERIA ';; 'LITERATURA INFANTIL ';; 'LITERATURA ESPANOLA ';; 'LITERATURA UNIVERSAL ';; 'LITERATURA JUVENIL ';; 'FOMENTO DE LA LECTURA ';; 'PROMOCION DE LA LECTURA | 978-950-00-1442-9
###
 | Andersen, Hans Christian | Los clásicos | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2014 | CUENTOS ';; 'CUENTOS TRADICIONALES ';; 'LITERATURA  INFANTIL ';; 'LITERATURA JUVENIL ';; 'LITERATURA UNIVERSAL ';; 'FOMENTO DE LA LECTURA ';; 'PROMOCION DE LA LECTURA | 978-950-00-1040-5
###
 |  | Historias de América | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2014 | LEYENDAS ';; 'LEYENDAS ABORIGENES ';; 'LITERATURA  INFANTIL ';; 'LITERATURA JUVENIL ';; 'FOMENTO DE LA LECTURA ';; 'PROMOCION DE LA LECTURA | 978-950-00-1041-2
###
 |  | Mitos y cuentos tradicionales | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2014 | MITOS ';; 'CUENTOS ';; 'LITERATURA  INFANTIL ';; 'LITERATURA JUVENIL ';; 'FOMENTO DE LA LECTURA ';; 'PROMOCION DE LA LECTURA ';; 'CUENTOS TRADICIONALES | 978-950-00-1039-9
###
 |  | Más y más cuentos | Ciudada Autónoma de Buenos Aires | Ministerio de Educación de la Nación | 2014 | NARRATIVA ';; 'CUENTOS ';; 'LITERATURA  INFANTIL ';; 'LITERATURA JUVENIL ';; 'FOMENTO DE LA LECTURA ';; 'PROMOCION DE LA LECTURA ';; 'CUENTOS TRADICIONALES ';; 'LEYENDA | 978-950-00-1075-7
###
 |  | Núcleos de aprendizajes prioritarios | Buenos Aires | Ministerio de Educación | 2011 | APRENDIZAJE ';; 'EDUCACION BASICA ';; 'NIVEL PRIMARIO ';; 'ACUERDOS ';; 'MATEMATICA ';; 'NAP | 
###
 |  | Núcleos de aprendizajes prioritarios | Buenos Aires | Ministerio de Educación | 2011 | APRENDIZAJE ';; 'EDUCACION BASICA ';; 'NIVEL PRIMARIO ';; 'ACUERDOS ';; 'FORMACION ETICA Y CIUDADANA ';; 'NAP | 
###
 |  | Núcleos de aprendizajes prioritarios | Buenos Aires | Ministerio de Educación | 2011 | APRENDIZAJE ';; 'EDUCACION BASICA ';; 'NIVEL PRIMARIO ';; 'ACUERDOS ';; 'EDUCACION FISICA ';; 'NAP | 
###
 |  | Núcleos de aprendizajes prioritarios | Buenos Aires | Ministerio de Educación | 2011 | APRENDIZAJE ';; 'EDUCACION BASICA ';; 'NIVEL PRIMARIO ';; 'ACUERDOS ';; 'CIENCIAS SOCIALES ';; 'NAP ';; 'SOCIEDAD | 
###
 |  | Núcleos de aprendizajes prioritarios | Buenos Aires | Ministerio de Educación | 2011 | APRENDIZAJE ';; 'EDUCACION BASICA ';; 'NIVEL PRIMARIO ';; 'ACUERDOS ';; 'CIENCIAS SOCIALES ';; 'NAP ';; 'HISTORIA ';; 'GEOGRAFIA ';; 'ECONOMIA | 
###
 |  | Núcleos de aprendizajes prioritarios | Buenos Aires | Ministerio de Educación | 2011 | APRENDIZAJE ';; 'EDUCACION BASICA ';; 'NIVEL PRIMARIO ';; 'ACUERDOS ';; 'EDUCACION ARTISTICA ';; 'NAP ';; 'ARTES VISUALES ';; 'MUSICA ';; 'DANZA ';; 'TEATRO ';; 'ARTES AUDIOVISUALES | 
###
 |  | Núcleos de aprendizajes prioritarios | Buenos Aires | Ministerio de Educación | 2011 | APRENDIZAJE ';; 'EDUCACION BASICA ';; 'NIVEL PRIMARIO ';; 'ACUERDOS ';; 'QUIMICA ';; 'NAP ';; 'CIENCIAS NATURALES ';; 'BIOLOGIA ';; 'FISICA | 
###
 |  | Núcleos de aprendizajes prioritarios | Buenos Aires | Ministerio de Educación | 2011 | APRENDIZAJE ';; 'EDUCACION BASICA ';; 'NIVEL PRIMARIO ';; 'ACUERDOS ';; 'LENGUAS EXTRANJERAS ';; 'NAP | 
###
 |  | Núcleos de aprendizajes prioritarios | Buenos Aires | Ministerio de Educación | 2011 | APRENDIZAJE ';; 'EDUCACION BASICA ';; 'NIVEL PRIMARIO ';; 'ACUERDOS ';; 'NAP ';; 'MATEMATICA ';; 'LENGUA ';; 'CIENCIAS SOCIALES ';; 'CIENCIAS NATURALES ';; 'EDUCACION FISICA ';; 'EDUCACION TECNOLOGICA ';; 'FORMACION ETICA Y CIUDADANA ';; 'EDUCACION ARTISTICA ';; 'ARTES VISUALES ';; 'MUSICA ';; 'TEATRO | 
###
 | Falconi, María Inés | Tucumán era una fiesta | Ciudada Autónoma de Buenos Aires | Santillana | 2017 | LITERATURA ';; 'LITERATURA ARGENTINA ';; 'LITERATURA JUVENIL ';; 'NOVELAS HISTORICA ';; 'REVOLUCION DE MAYO ';; 'NARRATIVA HISTORICA ';; 'INDEPENDENCIA ARGENTINA | 978-950-46-4769-0
###
 | Giberti, Eva | Vulnerabilidad, desvalimiento y maltrato infantil en las organizaciones familiares | Buenos Aires | Centro de publicaciones educativas y material didáctico | 2005 | FAMILIA ';; 'PAPEL DE LA FAMILIA ';; 'NINEZ ';; 'ADOLESCENCIA ';; 'GRUPOS VULNERABLES ';; 'VIOLENCIA ';; 'RELACION PADRES-HIJOS ';; 'ABUSO SEXUAL ';; 'INCESTO ';; 'LEGISLACION ';; 'MALTRATO INFANTIL ';; 'SOCIOLOGIA ';; 'MEDIOS DE COMUNICACION | 987-538-138-1
###
 | Falconi, María Inés | París ida y vuelta | Ciudada Autónoma de Buenos Aires | Santillana | 2017 | LITERATURA ';; 'LITERATURA ARGENTINA ';; 'LITERATURA JUVENIL ';; 'NOVELAS HISTORICA ';; 'REVOLUCION DE MAYO ';; 'NARRATIVA HISTORICA ';; 'SAN MARTIN | 978-950-04-2736-0
###
 | Basch, Adela | En estas hojas detallo cómo llegó el 25 de Mayo | Ciudada Autónoma de Buenos Aires | Santillana | 2015 | LITERATURA ';; 'LITERATURA ARGENTINA ';; 'LITERATURA JUVENIL ';; 'REVOLUCION DE MAYO ';; 'NARRATIVA HISTORICA ';; 'ESCLAVITUD | 978-950-46-4044-8
###
 | Swerling, Lisa | Felicidad es... | Ciudada Autónoma de Buenos Aires | Catapulta | 2015 | AUTOAYUDA ';; 'HUMOR GRAFICO | 978-987-637-404-0
###
 |  | Fallos Halabi y Rizzo | Buenos Aires | el colegio | 2017 | LEY DE TELECOMUNICACIONES ';; 'CONTROL DE CONSTITUCIONALIDAD ';; 'JURISPRUDENCIA ';; 'SOBERANIA ';; 'ESTADO DE DERECHO ';; 'REPUBLICA ';; 'DIVISION DE PODERES | 
###
 | Baudés, Jorge Alberto | Vórtice Patagonia | Buenos Aires | Dunken | 2013 | LITERATURA DE CHUBUT ';; 'LEYENDAS PATAGONICAS ';; 'NARRATIVA ';; 'LEYENDAS | 978-987-02-6989-2
###
 |  | Palabra de trabajador | La Plata | Municipalidad de San Martín | 2017 | NARRATIVA ARGENTINA | 978-987-33-8281-9
###
 |  | Ensayos de literatura infantil y juvenil | Buenos Aires | AALIJ | 2016 |  | 978-987-46164-1-8
###
 |  | Constitución de la Nación Argentina | Buenos Aires |  | 1994 | CONSTITUCION ARGENTINA ';; 'DERECHOS ';; 'GARANTIAS ';; 'AUTORIDADES DE LA NACION ';; 'PODER EJECUTIVO ';; 'PODER JUDICIAL ';; 'MINISTERIO PUBLICO ';; 'GOBIERNOS DE PROVINCIA | 
###
 | Wolovelsky, Eduardo | El anteojo de Galileo | Buenos Aires | Ministerio de Educación de la nación | 2013 | CIENCIA PARA NINOS | 978-950-00-0982-9
###
 | Reitman, Jason | La joven vida de Juno | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 |  | Mamíferos marinos | [Puerto Madryn] | Fundación Patagonia Natural | [199?] | FAUNA PATAGONICA | 
###
 | Argentina. Ministerio de Educación | Temas de educación | Buenos Aires  | Ministerio de Educación  | 2011 | ESTADISTICA ';; 'NIVEL SECUNDARIO ';; 'LEY NACIONAL DE EDUCACION 26.206 | 
###
 |  | Guía para evaluación de programas en educación | Buenos Aires  | Ministerio de Educación  | [2008] | EVALUACION DE LA EDUCACION ';; 'PROGRAMAS DE EDUCACION ';; 'EVALUACION DE PROGRAMAS | 
###
 | Durán, Elda | Más allá de la escalera | Trelew | Remitente Patagonia | 2016 | LITERATURA ';; 'RELATOS ';; 'LITERATURA ARGENTINA ';; 'NARRATIVA ';; 'LITERATURA JUVENIL | 978-987-3918-35-3
###
 | Durán, Elda | La vida si breve... | Córdoba | El autor | 2015 | LITERATURA ';; 'CUENTOS ';; 'LITERATURA ARGENTINA ';; 'NARRATIVA ';; 'LITERATURA JUVENIL | 978-987-33-7352-7
###
 |  | Tendencias recientes en la escolarización y la terminalidad del nivel medio de enseñanza | Buenos Aires  | Ministerio de Educación  | 2003 | ESCUELA SECUNDARIA ';; 'NIVEL SECUNDARIO | 
###
 |  | El debate sobre el crecimiento reciente de la educación privada | Buenos Aires  | Ministerio de Educación  | 2013 | ESCUELAS PRIVADAS ';; 'DIFERENCIACION SOCIAL | 
###
 |  | La supervisión educativa en nuestro país | Buenos Aires  | Ministerio de Educación  | 2013 | SUPERVISION DE LOS DOCENTES ';; 'ESTRUCTURA EDUCACIONAL | 
###
 |  | Las secciones multiedad y multinivel en el jardín de infantes | Buenos Aires  | Ministerio de Educación  | 2014 | JARDINES DE INFANCIA ';; 'INFANCIA ';; 'NIVEL INICIAL ';; 'EDUCACION RURAL ';; 'PRACTICA PEDAGOGICA | 
###
 | Bustamante, Nelvy | Santino y el río | Ciudad Autónoma de Buenos Aires | Longseller | 2012 | CUENTO ';; 'LITERATURA INFANTIL ';; 'LITERATURA ARGENTINA ';; 'NARRATIVA  INFANTIL | 978-987-683-075-1
###
 | Bustamante, Nelvy | Santino y su gato | Ciudad Autónoma de Buenos Aires | Longseller | 2012 | CUENTO ';; 'LITERATURA INFANTIL ';; 'LITERATURA ARGENTINA ';; 'NARRATIVA  INFANTIL | 978-987-683-074-4
###
 | Bustamante, Nelvy | Orejas negras, orejas blancas | Neuquén | Ruedamares | 2015 | POESIA ';; 'LITERATURA INFANTIL ';; 'LITERATURA ARGENTINA ';; 'POESIA INFANTIL ';; 'MAYUSCULA | 
###
 | Siciliani, Norberto | Maleducados | Ciudad Autónoma de Buenos Aires | Autoria | 2017 | CIENCIAS DE LA EDUCACION ';; 'CALIDAD DE LA EDUCACION ';; 'ESCUELA ';; 'HISTORIA DE LA EDUCACION ';; 'CALIDAD DE LA EDUCACION | 978-987-45920-8-8
###
 |  | Equipamiento informático, conectividad y sus usos en el sistema educativo | Buenos Aires  | Ministerio de Educación  | [201?] | INFORMATICA EN LA ESCUELA ';; 'TIC | 
###
 |  | El nivel inicilen la última década | Buenos Aires  | Ministerio de Educación  | 2013 | NIVEL INICIAL | 
###
 |  | Las cifras de la educación inicial y sus modelos de organización | Buenos Aires  | Ministerio de Educación  | [201?] | NIVEL INICIAL | 
###
 |  | La educación secundaria rural en la actualidad | Buenos Aires  | Ministerio de Educación  | 2010 | SECUNDARIA ';; 'ESCUELAS RURALES | 
###
 | Bustamante, Nelvy | Adentro de este dedal hay una ciudad | Ciudad Autónoma de Buenos Aires | Edelvives | 2014 | POESIA ';; 'LITERATURA INFANTIL ';; 'LITERATURA ARGENTINA ';; 'POESIA INFANTIL | 978-987-642-292-5
###
 | Urrutibehety, Gabriela | Tres tipos ¿difíciles? | La Plata | EDULP | 2016 | LITERATURA ARGENTINA ';; 'SIGLO VEINTE ';; 'ESCRITORES | 978-987-1985-88-3
###
 |  | Primeros años. Creciendo juntos | Buenos Aires | Ministerio de Educación , Ciencia y Tecnología de la Nación | 2008 | PROPUESTA TRABAJOS ';; 'PLANIFICACION ';; 'ORGANIZACION ESCOLAR ';; 'DESARROLLO DEL NINO ';; 'LENGUAJE DEL NINO ';; 'ENCUENTROS ';; 'SALUD ';; 'NIVEL INICIAL ';; 'JARDIN MATERNAL ';; 'ALIMENTACION ';; 'NUTRICION | 
###
 |  | Legislatura | Buenos Aires | la Legislatura | [2016?] | PODER LEGISLATIVO ';; 'ARQUITECTURA | 
###
 |  | Programa LEE | Buenos Aires | Paidós | 2014 | COMPRENSION LECTORA ';; 'ALFABETIZACION ';; 'PROGRAMAS  DE ALFABETIZACION ';; 'APRENDIZAJE ESCOLAR ';; 'DIFICULTAD EN LA LECTURA ';; ' | 978-950-12-2915-8
###
 |  | Modalidad educación artística | Buenos Aires | el Ministerio | 2014 | NORMATIVA ';; 'EDUCACION ARTISTICA ';; 'SECUNDARIA | 978-950-00-1054-2
###
 |  | Modalidad educación artística | Buenos Aires | el Ministerio | 2014 | NORMATIVA ';; 'EDUCACION ARTISTICA ';; 'SECUNDARIA | 978-950-00-1056-6
###
 | Argentina. Ministerio de Educación de la Nación | Escuelas Pichi Azcárate | Buenos Aires | el Ministerio | 2015 | FOTOGRAFIA DOCUMENTAL ';; 'ESCUELA | 978-950-00-1137-2
###
 | Wolovelsky, Eduardo | Agua y adobe | Buenos Aires | Ministerio de Educación de la nación | 2013 | CIENCIA PARA NINOS ';; 'ENFERMEDADES INFECCIOSAS | 978-950-00-0981-2
###
 |  | Mediación | [Bahía Blanca]  | Nexo | [200?] | MEDIACION ESCOLAR | 
###
 |  | Programa evaluación de la calidad de la educación | Buenos Aires | el Ministerio | [1996] | PROGRAMAS DE EDUCACION ';; 'EVALUACION DE LA EDUCACION ';; 'CALIDAD DE LA EDUCACION | 
###
 | Tylbor, Fela | Estetegias para estudiar  (EPE) | Buenos Aires | Centro de Publicaciones Educativas y Material Didáctico | 2017 | ESTRATEGIAS DE APRENDIZAJE ';; 'ESTRATEGIAS DE ENSENANZA ';; 'ESTRATEGIAS DIDACTICAS ';; 'ESTRATEGIAS PARA EL AULA ';; 'TECNICAS DE ESTUDIO ';; 'NIVEL SECUNDARIO | 978-987-538-394-4
###
 | Wolovelsky, Eduardo | Nautilus 2 | Buenos Aires | Ministerio de Educación de la Nación | 2013 | CIENCIA PARA NINOS ';; 'CIENCIAS ESPACIALES | 
###
 | Wolovelsky, Eduardo | El descubrimiento de las bacterias y el experimento 606 | Buenos Aires | Ministerio de Educación de la nación | 2013 | CIENCIA PARA NINOS ';; 'DESCUBRIMIENTOS CIENTIFICOS ';; 'EXPERIMENTOS CIENTIFICOS | 978-950-00-0985-0
###
 | Wolovelsky, Eduardo | Tiempos diferentes | Buenos Aires | Ministerio de Educación de la Nación | 2013 | CIENCIA PARA NINOS ';; 'SISTEMA SOLAR ';; 'GALAXIAS ';; 'UNIVERSO | 978-950-00-0984-3
###
 | Wolovelsky, Eduardo | Nautilus 3 | Buenos Aires | Ministerio de Educación de la Nación | 2013 | CIENCIA PARA NINOS | 
###
 | Wolovelsky, Eduardo | Los grandes números del ajedrez | Buenos Aires | Ministerio de Educación de la nación | 2013 | CIENCIA PARA NINOS ';; 'AJEDREZ ';; 'NUMEROS | 978-950-00-0981-2
###
 | Wolovelsky, Eduardo | Nautilus 1 | Buenos Aires | Ministerio de Educación de la Nación | 2013 | CIENCIA PARA NINOS ';; 'EXPERIMENTOS CIENTIFICOS | 
###
 | Barreiro, Ricardo | Slot-Barr | Buenos Aires | Colihue | 2013 | LITERATURA DE ARGENTINA ';; 'CIENCIA FICCION ';; 'LITERATURA CONTEMPORANEA ';; 'HISTORIETAS ';; 'NOVELA GRAFICA | 978-987-684-960-9
###
 | Sanyú | El inspector Justo y otras historias | Buenos Aires | Colihue | 2013 | LITERATURA DE ARGENTINA ';; 'CIENCIA FICCION ';; 'LITERATURA CONTEMPORANEA ';; 'HISTORIETAS ';; 'NOVELA GRAFICA ';; 'NOVELA POLICIAL | 978-987-684-969-2
###
 |  | El perfil de los directores de escuela en la Argentina | Buenos Aires  | Ministerio de Educación  | [200?] | DIRECTORES DE ESCUELA | 
###
 |  | Dame la mano 3 | Buenos Aires | Longseller | 2015 | LIBROS DE TEXTO ';; 'AREAS INTEGRADAS ';; 'LENGUA ';; 'MATEMATICA ';; 'CIENCIAS NATURALES ';; 'CIENCIAS SOCIALES | 978-987-683-426-1
###
 | Bacher, Silvia | Navegar entre culturas |  Buenos Aires | Paidós | 2016 | PEDAGOGIA ';; 'EDUCACION ';; 'FORMACION DE DOCENTES ';; 'NUEVAS TECNOLOGIAS ';; 'TECNICAS DE ENSENANZA ';; 'ADOLESCENTES ';; 'COMUNICACION ';; 'TIC ';; 'BULLYING | 978-950-12-9436-1
###
 | Devetach, Laura | Avión que va, avión que llega | Ciudad Autónoma de Buenos Aires | Del Eclipse | 2014 | LITERATURA ';; 'LITERATURA  INFANTIL ';; 'POESIA | 978-987-1580-60-6
###
 | López Domínguez, Xan | Mis historias perdidas | Ciudad Autónoma de Buenos Aires | Libros del zorro rojo | 2014 | LITERATURA ';; 'LITERATURA  INFANTIL ';; 'CUENTO ';; 'LIBRO-ALBUM | 978-987-1948-33-8
###
 | Diker, Gabriela | La formación de maestros y profesores | Buenos Aires | Paidós | 2008 | EDUCACION ';; 'FORMACION DE DOCENTES ';; 'INVESTIGACION EDUCATIVA ';; 'INSTITUCIONES EDUCATIVAS ';; 'PEDAGOGIA ';; 'CONDICIONES DE TRABAJO DEL DOCENTE ';; 'PERFIL PROFESIONAL DEL DOCENTE ';; 'PRACTICA DOCENTE ';; 'ROL DEL DOCENTE | 978-950-12-6116-5
###
 | Santos Guerra, Miguel Angel | Pasión por la escuela | Rosario | Homo Sapiens  | 2014 | CARTAS ';; 'RELACION ESCUELA-COMUNIDAD ';; 'RELACIONES ENTRE GRUPOS ';; 'RELACION ESCUELA-ALUMNOS ';; 'ESCUELA ';; 'DOCENTES ';; 'FAMILIA ';; 'AUTORIDADES | 978-950-808-624-2
###
 | Argentina. Ministerio de Educación | Temas de educación | Buenos Aires  | Ministerio de Educación  | 2008 | FORMACION DE DOCENTES ';; 'SUPERVISORES ';; 'NIVEL SECUNDARIO ';; 'CONDICION DEL DOCENTE | 
###
 | Gubbay, Marina | El movimiento en la educación | Buenos Aires | Centro de Publicaciones Educativas y Material Didáctico | 2017 | EDUCACION FISICA ';; 'EXPRESION CORPORAL ';; 'DANZA ';; 'NIVEL INICIAL ';; 'EDUCACION PRIMARIA ';; 'EDUCACION SECUNDARIA ';; 'PROPUESTAS DIDACTICAS ';; 'ACTIVIDADES | 978-987-538-528-3
###
 |  | Rawson Caer Antur | Rawson | Consejo Deliberante de Rawson |  |  | 
###
 | Héguiz, María | Laboratorio de lectura y narración social | Buenos Aires | Novedades educativas | 2017 | NARRACION ';; 'ANIMACION A LA LECTURA | 978-987-538-530-6
###
 | Mastrandrea, Daniela | Arte para contarte | Puerto Madryn | Es sur | 2017 | ARTES PARA NINOS ';; 'ARTE ARGENTINO | 978-987-42-3594-7
###
 | Rabino, Andrea | Matemática realista en la educación secundaria | Buenos Aires | Novedades educativas | 2017 | MATEMATICAS (SECUNDARIA) ';; 'DIDACTICA DE LA MATEMATICA ';; 'NIVEL SECUNDARIO | 978-987-538-532-0
###
 |  | La técnica |  |  |  | Auto inteligente ';; 'Sistema de alertas tempranas | 
###
 | Anijovich, Rebeca | Gestionar una escuela con aulas heterogéneas | Buenos Aires | Paidós | 2017 | GESTION ESCOLAR ';; 'INNOVACIONES EDUCATIVAS ';; 'EVALUACION DEL ALUMNO ';; 'ORGANIZACION DEL ESPACIO ESCOLAR | 978-950-12-1544-1
###
 | Saiz, Irma | Hacer matemática 4 | Buenos Aires | Estrada | 2014 | LIBROS DE TEXTO ';; 'MATEMATICA | 978-950-01-0312-1
###
 | Kári, Dagur | Noi, el albino | Buenos Aires; Argentina | Ministerio de educación de la Nación | 2014 |  | 
###
 |  | Las aventuras de Pinocho y Pepe Grillo | Gaiman, Chubut | Cultura del Chubut |  |  | 
###
 | Angrisani, Roberto | Sistemas de información contable 3 | Buenos Aires | A  L  | 2013 | CONTABILIDAD ';; 'NIVEL SECUNDARIO ';; 'LIBROS DE TEXTO ';; 'SOCIEDADES ';; 'DOCUMENTACION ';; 'ESTADOS CONTABLES ';; 'SOCIEDADES CIVILES ';; 'SOCIEDADES COMERCIALES | 978-987-1854-12-7
###
 | Angrisani, Damián Roberto Antonio | Ciudadanía y derecho | Buenos Aires | AL | 2017 | FORMACION ETICA Y CIUDADANA ';; 'DERECHO CIVICOS ';; 'CIUDADANIA | 978-987-1854-19-6
###
 | Aguña, Marta | Lengua y literatura | Buenos Aires | AL | 2000 | LENGUA ';; 'LITERATURA ';; 'LENGUA ORAL ';; 'LENGUA ESCRITA ';; 'TEXTOS ';; 'TEXTOS CRITICOS ';; 'TEXTOS LITERARIOS ';; 'BARROCO ';; 'FONEMA ';; 'ALOFONOS ';; 'MORFOLOGIA (LENGUA) ';; 'ALOMORFOS ';; 'COMUNICACION ';; 'ROMANTICISMO ';; 'DESCRIPCION ';; 'TECNICA DESCRIPTIVA ';; 'NARRACION ';; 'DISCURSO ';; 'DEBATE ';; 'ENCUESTA ';; 'GENERO  DRAMATICO ';; 'COMEDIA ';; 'TRAGEDIA ';; 'TEATRO EUROPEO ';; 'TEXTO EXPOSITIVO ';; 'INFORME ';; 'MONOGRAFIA ';; 'ARGUMENTACION | 987-9142-23-3
###
 | Ivoskus, Daniel | Obsesión digital | Buenos Aires | Norma | 2010 | COMPUTACION ';; 'INFORMATICA ';; 'COMUNICACION | 978-987-545-591-7
###
 | Angrisani, Roberto | Sistemas de información contable 2 | Buenos Aires | A  L  | 2013 | CONTABILIDAD ';; 'NIVEL SECUNDARIO ';; 'LIBROS DE TEXTO ';; 'SOCIEDADES ';; 'DOCUMENTACION ';; 'ESTADOS CONTABLES ';; 'SOCIEDADES CIVILES ';; 'SOCIEDADES COMERCIALES | 978-987-1854-11-0
###
 | Angrisani, Roberto | Sistemas de información contable 1 | Buenos Aires | A  L  | 2013 | CONTABILIDAD ';; 'NIVEL SECUNDARIO ';; 'LIBROS DE TEXTO ';; 'SOCIEDADES ';; 'DOCUMENTACION ';; 'ESTADOS CONTABLES ';; 'SOCIEDADES CIVILES ';; 'SOCIEDADES COMERCIALES | 978-987-1854-19-7
###
 |  | Un camino hacia mí | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 | Perrin, Jackes | Los coristas | Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 | Sorín, Carlos | El camino a San diego | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 | Cohn, Mariano | El hombre de al lado | Buenos Aires, Argentina,  | Ministerio de educación de la Nación. | 2013 |  | 
###
 | Canal Encuentro | Los días de Galeano | Buenos Aires, Argentina | Página/12  | 2013 |  | 
###
 |  | Grandes Biografías de los 200 años: José de San Martín |  | Clarín |  | HISTORIA ';; 'BIOGRAFIA | 
###
 | Maneglia, Juan carlos | 7 cajas | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 | Mihaleaun, Radu | Ser digno de ser | Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 | Mainé, Margarita | Lastima que estaba muerto | Ciudad Autónoma de Buenos Aires | Grupo Editorial Norma | 2016 | LITERATURA ';; 'LITERATURA JUVENIL ';; 'NARRATIVA ';; 'NOVELA CORTA ';; 'LITERATURA ARGENTINA | 978-987-545-325-8
###
 | Mainé, Margarita | El hijo la libertad | Ciudad Autónoma de Buenos Aires | Grupo Editorial Norma | 2016 | LITERATURA ';; 'LITERATURA JUVENIL ';; 'NARRATIVA ';; 'NOVELA CORTA ';; 'LITERATURA ARGENTINA | 978-987-545-358-6
###
 | Van Sant, Gus | Paranoid Park | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 | Wood, Andrés | Machuca | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2014 |  | 
###
 | Sorín, Carlos | Historias mínimas | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 |  | Luna de Avellaneda | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 | Oriola, Jorge | Reinvindicación 24.3 | Rawson | Fondo Editorial Provincial |  | LITERATURA DE CHUBUT ';; 'DICTADURA MILITAR ';; 'FICCION ';; 'HISTORIA  ARGENTINA ';; 'NOVELA | 978-987-1412-23-5
###
 | Gueli, Marta | El desarrollo de la educación en Puerto Madryn y zonas aledañas (1900 - 1950) | Puerto Madryn | Centro de Estudios Históricos y Sociales | 2017 | HISTORIA DE CHUBUT ';; 'HISTORIA DE LA EDUCACION ARGENTINA ';; 'ESCUELA | 978-987-3918-66-7
###
 | Perea, María Cecilia | La imagen del teatro como Pathosformel en el proceso de creación actoral | Coimodoro Rivadavia | Vela al viento | 2013 | TEATRO ';; 'INVESTIGACION | 978-987-1638-37-6
###
 | Binder, Axel ...[et. al.] | Diario del juicio  | Rawson | Fondo editorial provincial | 2015 | HISTORIA ARGENTINA ';; 'HISTORIA DE CHUBUT ';; 'HISTORIA  REGIONAL ';; 'POLITICA ';; 'TERRORISMO DE ESTADO ';; 'FUERZAS ARMADAS ';; 'JUSTICIA | 978-987-1412-70-9
###
 |  | El otro hijo | Buenos Aires, Argentina | Ministerio de educación de la Nación |  |  | 
###
 | Angrisani, Roberto | Tecnologías de gestión | Buenos Aires | A  L  | 2016 | TECNOLOGIA ';; 'GESTION ';; 'EMPRESAS ';; 'RECURSOS HUMANOS ';; 'PRODUCCION ';; 'FINANZAS ';; 'COMERCIALIZACION | 
###
 | Raspó, Eduardo | Tatuado | Buenos Aires, Argentina | Ministerio de educación | 2013 |  | 
###
 | Sariñana, Fernando | Amar te duele | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2014 |  | 
###
 | Kameniecki, José Ezequiel | La calle de los museos | Buenos Aires | el muro | 2002 | NOVELA | 
###
 | Linklater; Richard | Escuela de Rock | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 |  | El secreto de tus ojos | Buenos Aires, Argentina | Ministerio de educación de la Nación | Copyright 2010 |  | 
###
 | Caetano, Adrián | Bolivia | Buenos Aires, Argentina | Ministerio de educación de educación de la Nación | 2013 |  | 
###
 | Swank, Hilary | Escritores de Libertad | Buenos Aires, Argentina | Ministerio de educación de educación de la Nación | 2013 |  | 
###
 | Moretti, Nani | Stella | Buenos Aires, Argentina | Ministerio de educación de educación de la Nación | 2013 |  | 
###
 | Becker, Jean | Mis tardes con Margarita | Buenos Aires, Argentina | Ministerio de educación de educación de la Nación | 2013 |  | 
###
 | Virzi, Paolo | Caterina en Roma | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
 | Lespert, Jalil | Parada | Buenos Aires, Argentina | Ministerio de educación de la Nación | 2013 |  | 
###
